"building-forces"
"Iteration" "fx-building etc.."
("Iteration" "fx-building" "fy-building")
1 3175.725044954089 -103.460616650407
2 3734.413773761102 -205.6841057252827
3 3959.979676102835 -540.0303981717598
4 3816.002502757915 -329.251929920827
5 3549.608289793739 -187.1036109706347
6 3399.025956450881 -133.4988896251652
7 3240.298510948575 -142.0741978522612
8 3127.887168521296 -169.6086616573195
9 3060.172387535012 -245.8774724796788
10 3031.88143525508 -424.8216102985511
11 2980.018520320764 -756.8139084307182
12 2864.863716464244 -1132.680577412121
13 2705.751049200657 -1375.717771649681
14 2590.498537623202 -1431.055414697831
15 2556.201709014955 -1362.002093233544
16 2563.543577187031 -1258.702215018319
17 2591.745275250503 -1126.608433680106
18 2602.50060302215 -976.3068067284692
19 2601.795934197671 -840.0482638120732
20 2583.479524192023 -719.8561934597979
21 2546.055610236059 -618.5215334058919
22 2496.711374031909 -534.4537411028255
23 2445.428048945353 -458.5604801728703
24 2401.520924860693 -384.8106272759944
25 2373.435012669033 -304.8767824377127
26 2369.532703300422 -210.6388100524002
27 2392.913758643598 -100.8897021287668
28 2440.186007156808 20.1126039162192
29 2505.324889791782 143.4916787637853
30 2576.955395389023 254.8771793580385
31 2645.125987857145 341.0559975158964
32 2699.335337373725 390.9513362864633
33 2733.693774648701 395.1581711607997
34 2747.175934555628 345.2377955528578
35 2748.477007954742 236.1142840222498
36 2753.468128062034 74.35404669480562
37 2793.607542133066 -108.0055211746341
38 2904.599249085385 -257.0990901809863
39 3093.747628125653 -300.8979463124389
40 3342.46786132542 -179.1222791781203
41 3612.2779068954 42.57927580833882
42 3879.083022819778 182.7948004884156
43 4074.370035071922 195.6183266708531
44 4194.486202957225 195.8389130860862
45 4279.863004975181 250.0271049872433
46 4341.166770142471 309.3753109829186
47 4374.510349365657 332.2636545254572
48 4386.127072041769 333.4976800052455
49 4388.86575726167 334.9345422343367
50 4386.944775100593 337.1036417646681
51 4380.226508100878 337.2015843056429
52 4370.283617193785 338.7407452026264
53 4359.801788896053 344.2790776319378
54 4349.84250069508 351.9561452310375
55 4340.346886846751 359.8260334512881
56 4331.389214606515 367.7942223396199
57 4323.206859832244 376.0333020534792
58 4315.831962506218 384.1346260057448
59 4309.148773315585 391.6660018460468
60 4303.087057269375 398.4491796879174
61 4297.696178372808 404.4227417949651
62 4293.01709493512 409.5297716039272
63 4288.963038346502 413.7680043311452
64 4285.474771491852 417.3274190810325
65 4282.511272200835 420.3630276351464
66 4280.024378729234 422.9272611535439
67 4277.952444847773 425.0656784712592
68 4276.224989809924 426.8779353385189
69 4274.814143747391 428.3916670842984
70 4273.693270855756 429.6000258898225
71 4272.813246273516 430.5975186460062
72 4272.143924596152 431.4834973570023
73 4271.65174230951 432.2933424446169
74 4271.306496720159 433.0347758817297
75 4271.087328875762 433.7307100871203
76 4270.974151985351 434.3765127645779
77 4270.943925332417 434.9684853987228
78 4270.973916921449 435.5119111617494
79 4271.053080886124 436.011425670335
80 4271.172597227055 436.4710287945311
81 4271.322034008207 436.8983160302043
82 4271.487458253461 437.2800381749366
83 4271.663758724975 437.6341795911601
84 4271.85103331451 437.9714169331139
85 4272.042100963587 438.2802183405415
86 4272.229846983422 438.5617677285816
87 4272.412579823067 438.8207520196249
88 4272.588134046007 439.0559831231658
89 4272.752967440143 439.2655924041844
90 4272.905427419509 439.4521197670815
91 4273.044812564826 439.61756256695
92 4273.172333548532 439.7669333234705
93 4273.286285954967 439.8969281287962
94 4273.383628364938 440.0068761721679
95 4273.465745658822 440.1022110614638
96 4273.533837124573 440.1824893518967
97 4273.588669866762 440.2479337151726
98 4273.631096149586 440.3016761761339
99 4273.662159344964 440.3457761002048
100 4273.683165771841 440.3821454386211
101 4273.695185844847 440.4118793320429
102 4273.69910069146 440.4354715677071
103 4273.696026581818 440.4539833808699
104 4273.686885721393 440.4681354477898
105 4273.672536368027 440.4780218513993
106 4273.654003300103 440.4846511111414
107 4273.632156132541 440.4889490653748
108 4273.608039508917 440.491368890712
109 4273.581739760173 440.4927628719877
110 4273.554127426924 440.4925715892912
111 4273.526124059075 440.4924004672012
112 4273.497735434524 440.4914768809876
113 4273.468977356872 440.4892110721312
114 4273.4404443997 440.486764085631
115 4273.412618070265 440.4839110868008
116 4273.385589003412 440.4805332592514
117 4273.359539144119 440.477045279298
118 4273.334727013601 440.4738362353542
119 4273.311301501833 440.4709263334623
120 4273.289335260692 440.4682859145732
121 4273.268587101153 440.4659805324688
122 4273.24948558165 440.4632855777995
123 4273.232130814968 440.4614594962252
124 4273.216246097772 440.4597952429926
125 4273.201880150649 440.4581539870278
126 4273.189170910357 440.4573579907603
