"building-forces"
"Iteration" "fx-building etc.."
("Iteration" "fx-building" "fy-building")
1 3105.274601584577 -53.72603657419052
2 3638.960384898436 -123.9672787024872
3 3854.993523897217 -427.0778259368406
4 3729.934434672766 -188.6242771765328
5 3489.844033324182 -28.53430076844461
6 3353.420675637344 47.54225312817675
7 3213.648136817597 64.97193606342603
8 3119.420019106066 35.1495066915711
9 3075.337177662841 -102.5013990485688
10 3050.259163723455 -381.5427209424017
11 2969.314236786693 -795.4927833648043
12 2828.0718583912 -1160.78044543549
13 2686.861058506239 -1320.84911106812
14 2607.722062838944 -1269.3725616852
15 2624.051752276152 -1174.861131216386
16 2649.148384070823 -1060.447766596563
17 2667.394879746853 -912.4097890556202
18 2672.911527868535 -756.3557153480526
19 2663.562501038362 -620.305598823653
20 2643.992264012722 -496.4988858095344
21 2609.866942821245 -388.5692068288029
22 2573.180855717705 -289.7902687882116
23 2540.505832004233 -195.4598673460755
24 2520.036653403482 -101.6099240834386
25 2516.916098403708 -1.683259439406413
26 2533.724638398143 106.6989092768277
27 2569.316822238304 223.1876975572726
28 2620.189170446362 341.3924291923782
29 2679.447226275312 451.8165605674148
30 2737.72283250866 545.9428913025945
31 2786.992176644289 612.2771496527616
32 2822.771308940685 642.8603650997678
33 2841.032915635925 630.2599299994735
34 2840.380093223805 565.6193732847773
35 2827.517965488085 441.239527546152
36 2813.283858283715 257.8829825454762
37 2824.119688333234 40.01328336361775
38 2900.399985467627 -162.9195885308062
39 3052.206538775191 -280.9667607864059
40 3270.956487691348 -231.6819104901708
41 3522.09345132608 -39.62139538091424
42 3783.911812050822 117.7507327998649
43 3994.312738387749 148.5911996844052
44 4127.478443165389 147.0080508705146
45 4218.041658332249 192.5114402702836
46 4282.25215411419 250.1704156957362
47 4320.315945995098 274.8863269894653
48 4335.282456263108 277.1647399917856
49 4338.656242774327 279.9597994126761
50 4336.491732860783 285.6984220664046
51 4329.918206553617 289.6450653858246
52 4320.427535362745 292.8264747696651
53 4310.265458237272 298.1459026180792
54 4300.520637821195 305.0925144885553
55 4291.152643416161 312.0668824676861
56 4282.22043146814 318.9107252155973
57 4274.028091759493 325.9168584225495
58 4266.620368828389 332.8168660770398
59 4259.885787429296 339.2345890248823
60 4253.808290925001 345.1475669318154
61 4248.417025240714 350.5401237133417
62 4243.65078407046 355.3261730141421
63 4239.484889511758 359.4438870334041
64 4235.907690351276 362.8950396040746
65 4232.875549683682 365.7803141845616
66 4230.345307744956 368.2110232926586
67 4228.253118139211 370.284622956143
68 4226.538171043232 372.0623022316131
69 4225.149439031581 373.5746552442424
70 4224.038073583528 374.9023723776281
71 4223.170139070493 376.0405938378606
72 4222.518141733207 376.9835330875385
73 4222.04999950169 377.8095608779015
74 4221.745097759795 378.5628372691456
75 4221.572624064913 379.2661755842371
76 4221.504908292944 379.9177413185364
77 4221.522577262174 380.5229261499355
78 4221.609662940071 381.0697655760853
79 4221.749213137289 381.5748876888433
80 4221.934116644503 382.0618293417997
81 4222.148964079559 382.5146874469351
82 4222.379746779598 382.9308216931865
83 4222.622168432717 383.3206985348734
84 4222.872209028018 383.6832059871776
85 4223.121318437004 384.0108180576706
86 4223.363064242587 384.3069012457286
87 4223.595186963316 384.5771966247985
88 4223.815128933512 384.8225430227735
89 4224.019635147459 385.0424853589241
90 4224.207323049925 385.2386697128857
91 4224.377205585306 385.4132795595365
92 4224.528673926454 385.567861399544
93 4224.661247085257 385.70424272799
94 4224.77658886354 385.8277691855376
95 4224.874768183702 385.9365078238159
96 4224.954456098283 386.03035899782
97 4225.017025926549 386.1122623473921
98 4225.063903448904 386.1819226604812
99 4225.096359822778 386.2399678081686
100 4225.116251378882 386.2889782820746
101 4225.125407044476 386.3309356208345
102 4225.125168771733 386.3663626435864
103 4225.116742067603 386.3960757520306
104 4225.101429601069 386.4209223389175
105 4225.080468032409 386.4415715148923
106 4225.054880509404 386.4584691378245
107 4225.025604412212 386.4721748849813
108 4224.993513729361 386.4831865635863
109 4224.959408704906 386.4918990589267
110 4224.924016329192 386.4987378959358
111 4224.887946299838 386.5039900454842
112 4224.851738362724 386.507897899176
113 4224.815836107341 386.5106710679893
114 4224.780589350454 386.5125148572852
115 4224.746463919471 386.5137203204306
116 4224.713779316167 386.5144291788358
117 4224.682715505838 386.514784001203
118 4224.653436291361 386.5148991521851
119 4224.626021267137 386.5148446280373
120 4224.600535887028 386.5146674256885
121 4224.577023810009 386.5144411561043
122 4224.555487492691 386.5142084076845
123 4224.535932140806 386.5140340772703
124 4224.518311738618 386.513909619689
