"building-forces"
"Iteration" "fx-building etc.."
("Iteration" "fx-building" "fy-building")
1 3122.580891521588 -101.7260844001365
2 3671.930831682731 -202.2107085407508
3 3893.712398231645 -530.9487700887844
4 3752.135557790133 -323.695390128205
5 3490.196172939668 -183.9431142555954
6 3342.140935111293 -131.2355878277028
7 3186.070819072444 -139.665709578645
8 3075.537251570329 -166.7354670457864
9 3008.954747378702 -241.7208033825259
10 2981.139414884543 -417.6602328942463
11 2930.1502598822 -744.0979245017091
12 2816.927430477069 -1113.692683158558
13 2660.472810945432 -1352.682514139517
14 2547.139124962909 -1407.101040228036
15 2513.418322176475 -1339.185474195244
16 2520.657298430797 -1237.595353215205
17 2548.402522598344 -1107.697552776743
18 2558.979621145266 -959.8996836466866
19 2558.289156584032 -825.8996391759875
20 2540.383715800944 -707.7686410163474
21 2503.787973208689 -607.9815787138193
22 2455.40465575099 -525.0875829929859
23 2405.01754878986 -450.4170482365049
24 2361.613740393957 -377.1702288770524
25 2335.82159904255 -296.9655526904269
26 2333.523738316619 -203.8589605588186
27 2356.818484152525 -95.2389291729919
28 2403.835422481794 24.11579965503216
29 2467.611698631478 144.9060003902302
30 2537.421340340138 252.9588953298042
31 2602.974531097209 335.8401550585426
32 2654.325975761677 383.0776680780697
33 2686.807921119707 385.0464469172293
34 2698.873387219465 333.8235336983741
35 2699.464821310504 224.9650556775575
36 2705.014263372953 65.15640672741154
37 2745.370165891861 -114.6820320286481
38 2856.726277279479 -258.8235117795227
39 3045.062599196753 -296.2428665134577
40 3290.418226114253 -171.8927753643767
41 3557.292305187826 50.78434449198903
42 3818.969530531402 183.4036006747535
43 4007.818077826353 189.6838516352377
44 4125.969335359217 193.1947723268204
45 4210.212781659975 248.5781482432185
46 4269.585266013613 304.4951164477666
47 4301.713280424868 326.5369091609668
48 4313.417527051171 328.7257612402072
49 4316.060375124866 330.0125475470163
50 4313.84344638423 331.7309657327044
51 4307.07011786534 331.8503134628984
52 4297.284002224888 333.4778000309129
53 4286.929422417 338.8007133882863
54 4277.088290110804 346.2175075943944
55 4267.721751587695 353.9342867028563
56 4258.90864934578 361.8291381847523
57 4250.849907305179 369.9607118392978
58 4243.576138558491 377.9121137744964
59 4236.995875452842 385.3052844691349
60 4231.036786281236 391.9596669644122
61 4225.730094687648 397.8015513473952
62 4221.118916791444 402.7908224128341
63 4217.124201039264 406.9369535243679
64 4213.690422644467 410.4226916540013
65 4210.774472751253 413.3929863637852
66 4208.327588853978 415.9006540032324
67 4206.289291142717 417.9926264222131
68 4204.59038223881 419.7660577666975
69 4203.201792251158 421.2524617062718
70 4202.097746189863 422.4402984645606
71 4201.230540710916 423.4099639749543
72 4200.572374846029 424.2717648576192
73 4200.091322407279 425.0706875936044
74 4199.753971235252 425.7968093971826
75 4199.540417891307 426.4765769752387
76 4199.432111235398 427.1110830197497
77 4199.40738435046 427.6942715113285
78 4199.441907998356 428.2296715935606
79 4199.524244227507 428.7213397117239
80 4199.6461686481 429.1746733086545
81 4199.794573802003 429.5815747087408
82 4199.959422997024 429.958248394847
83 4200.141765360588 430.3194530697526
84 4200.331856326322 430.6518664418709
85 4200.521555864882 430.9547237859572
86 4200.709673609755 431.2355473832265
87 4200.893810995328 431.4926572947463
88 4201.068980325289 431.7217286066143
89 4201.232725282581 431.9266063807668
90 4201.384642544404 432.1104115783598
91 4201.523502499194 432.2732981008542
92 4201.650037412497 432.4196168013946
93 4201.762967443804 432.547186143069
94 4201.859639950808 432.6552952224133
95 4201.941163817544 432.7489633316861
96 4202.00857667637 432.8276626671102
97 4202.062725995984 432.8917656389278
98 4202.104607484964 432.9444562821666
99 4202.135244101002 432.9876430873476
100 4202.155907013498 433.0231822649644
101 4202.167656472939 433.052213184902
102 4202.171390330956 433.0752374030321
103 4202.168211257078 433.0932606777262
104 4202.159025154254 433.1069740360447
105 4202.144687219823 433.1164948528572
106 4202.126221610417 433.1228393650931
107 4202.10449145027 433.1269043893019
108 4202.0805310845 433.1291424735341
109 4202.054945394515 433.1308174361134
110 4202.027327351435 433.1310426308173
111 4201.998809322896 433.1295445843878
112 4201.970616064758 433.1283984780873
113 4201.942556651677 433.1263710843584
114 4201.914355615783 433.1232627937698
115 4201.886632737593 433.1205033608826
116 4201.859912784171 433.1177276333167
117 4201.834235784569 433.114525759004
118 4201.809718116137 433.1112342387569
119 4201.786571029267 433.1082589943269
120 4201.764900188646 433.105626153734
121 4201.744739624697 433.1032953116974
122 4201.725834087888 433.1013475030788
123 4201.708252414543 433.0991001131147
124 4201.69237939429 433.0969463358413
125 4201.67832811519 433.0953340715166
126 4201.665912460487 433.0942208046902
