"building-forces"
"Iteration" "fx-building etc.."
("Iteration" "fx-building" "fy-building")
1 3129.008189573937 -82.4409273196967
2 3675.550189564561 -167.4291582377207
3 3895.365834419449 -488.8457417416635
4 3757.732197631538 -270.9692192146294
5 3503.629432690799 -125.0579781463962
6 3358.907590610717 -62.79126065913192
7 3208.402595818456 -61.16300454151451
8 3104.355200573986 -86.6275089416481
9 3047.28553558484 -187.4195554378257
10 3019.252131983366 -402.5449471130032
11 2959.548958184729 -763.5860172525838
12 2835.15918061845 -1132.385353549745
13 2683.018532880695 -1344.265180355013
14 2583.01191681107 -1364.739241624874
15 2564.950291992374 -1293.303922600325
16 2575.066887767631 -1184.762076399498
17 2601.073774339726 -1042.169353806869
18 2611.859564683431 -890.4636163228716
19 2610.17273211299 -754.5015099157869
20 2592.385675616531 -631.6234126820361
21 2557.223800774402 -527.4788843927327
22 2513.446905312445 -436.7152715104703
23 2469.15164710146 -352.4620023196509
24 2435.152103888131 -269.4914329742682
25 2417.527504146574 -181.2793444926532
26 2420.594839639685 -82.0724472019063
27 2447.617076825283 29.91830889387847
28 2496.299637488376 149.4609189569875
29 2558.102237518253 266.442445371989
30 2624.125866180211 370.2773735364169
31 2683.296980207945 447.688067806384
32 2728.799914016809 487.8144060558996
33 2753.600264782186 482.9942550794121
34 2759.524805058953 425.7230977691192
35 2754.398885792224 309.3306888025847
36 2752.963402281052 139.8884144067372
37 2783.277381749253 -54.39373295887188
38 2882.995427894843 -220.3841403624413
39 3059.065382794374 -289.6904320632588
40 3293.370858073156 -199.878451357986
41 3552.449026692555 10.74824941088877
42 3816.703185522917 158.7355895030717
43 4017.960101940098 177.2160431148423
44 4142.407882812533 173.8424241236958
45 4228.55883955283 222.6205071077388
46 4290.988944586554 282.2061267924119
47 4326.258516511473 306.4973867645401
48 4339.075913056344 307.7070020742158
49 4341.860042364387 309.2624693980981
50 4339.8141900284 312.6582105303671
51 4333.242950808104 314.6179005344097
52 4323.426008600114 317.2238376904106
53 4312.951068955691 323.1277162179326
54 4303.017612302981 330.9146251304935
55 4293.60729825693 338.6899140073931
56 4284.676109669579 346.2465260156168
57 4276.504352267402 353.926425674186
58 4269.140079783747 361.4960087236043
59 4262.503161639599 368.550130296105
60 4256.518924224707 374.9459886331128
61 4251.188007956276 380.6813280325296
62 4246.510082865774 385.6687199060443
63 4242.443440157214 389.8570446830092
64 4238.932504434183 393.3229169329784
65 4235.96626678989 396.2523354552559
66 4233.478930152947 398.7554078888957
67 4231.407833423017 400.8777164913117
68 4229.667528351085 402.7060934911317
69 4228.246945805021 404.2581635551983
70 4227.112051333978 405.5329806182817
71 4226.225641419138 406.6320997157084
72 4225.563312018873 407.60768560466
73 4225.086044937586 408.4906527995688
74 4224.763891698022 409.305057727938
75 4224.575927824978 410.0646578863502
76 4224.495910309708 410.7735644321233
77 4224.502886244869 411.4286764381268
78 4224.57705864534 412.0295462730303
79 4224.705403350095 412.5685832330244
80 4224.871081300524 413.0676283184391
81 4225.070725793644 413.5446341258769
82 4225.290661984054 413.9831927984155
83 4225.519138481247 414.3815250566633
84 4225.753675574142 414.749075996888
85 4225.98986575115 415.0851609983831
86 4226.219337374137 415.3856751867258
87 4226.438087484175 415.6531060351247
88 4226.644893009736 415.893654075222
89 4226.837661552572 416.1079815786854
90 4227.01396352958 416.2967248490968
91 4227.172537068488 416.4627410436292
92 4227.31327469023 416.6084070156942
93 4227.436163205585 416.7349567979672
94 4227.543231591098 416.8469108745044
95 4227.634080395729 416.9433039818316
96 4227.707203582988 417.0249964496063
97 4227.764085619798 417.09515268019
98 4227.806484000857 417.1538381949808
99 4227.835494426599 417.2011509727699
100 4227.852940047842 417.2395971321971
101 4227.86031288372 417.270899833175
102 4227.859013270485 417.2963866385473
103 4227.850183454226 417.3169497554634
104 4227.835065791111 417.3332273340786
105 4227.814841346584 417.3460469421977
106 4227.790531996981 417.3557603735944
107 4227.763098450842 417.3628444868823
108 4227.733200563509 417.3676126115113
109 4227.701544593795 417.370414751078
110 4227.668852527489 417.3716015737004
111 4227.635758960933 417.3715311804076
112 4227.602639869772 417.3704537020662
113 4227.569925225653 417.3686007279164
114 4227.537999099457 417.366289329633
115 4227.507187045641 417.3636496008808
116 4227.477649882657 417.360826139635
117 4227.449552885195 417.3579560417254
118 4227.423073872885 417.3551113980163
119 4227.398313022155 417.3523885652226
120 4227.375318003677 417.3498253293626
121 4227.354113357334 417.347459820829
122 4227.334703210809 417.3453370923255
123 4227.317056347434 417.3434914324296
124 4227.301126885863 417.3419100868423
125 4227.286632857378 417.3407447849609
