"building-forces"
"Iteration" "fx-building etc.."
("Iteration" "fx-building" "fy-building")
1 3061.359296163255 -54.06314885836912
2 3588.243528140256 -124.0257471746588
3 3801.17217102092 -423.8589860792065
4 3677.224771817192 -188.986571900487
5 3440.211223518271 -31.02568364156014
6 3305.561359522289 45.03742493648042
7 3168.361743492546 64.17225458538383
8 3075.321442378608 37.90910174575697
9 3031.368351780444 -94.26182019977614
10 3007.859671117555 -366.3723242286105
11 2928.900180164188 -773.8201092559669
12 2790.889793457065 -1135.913721206055
13 2651.653904178767 -1297.34670743682
14 2572.718799099091 -1250.421092626951
15 2588.086838344027 -1158.911023556046
16 2610.358566614534 -1045.974268183445
17 2634.205969231262 -897.3871623481107
18 2644.931221535214 -741.4174572989409
19 2641.725331921317 -604.2539152445804
20 2628.236176943047 -476.9443645805575
21 2598.986016441568 -365.7277832638432
22 2565.158839938901 -265.0003804040293
23 2533.233515804184 -168.7114277747588
24 2512.921933301483 -74.44729072352396
25 2508.108494714065 23.39356636511837
26 2521.337296070957 129.9164619195708
27 2555.296575598717 243.8404202090634
28 2605.505430716141 359.5895102800095
29 2663.927801949123 468.7021972234842
30 2722.785581463279 561.3968819941986
31 2773.976782965472 626.0659296861954
32 2810.530459076098 654.3098831493298
33 2827.573815999908 638.8583094116609
34 2824.131349678375 570.3368378854123
35 2805.844987031717 441.0115737407488
36 2785.067510137313 252.9470184422421
37 2791.051367716154 31.89029408522788
38 2862.304941810176 -170.2880521944841
39 3013.463280882507 -278.756412496796
40 3230.823233281397 -224.0147445251374
41 3478.535910323987 -33.82514375826224
42 3737.557405617189 121.9196422858429
43 3944.093583184391 151.8060986859296
44 4071.347878678818 145.3846850111563
45 4158.083906586341 189.0079414824743
46 4221.242699076613 248.7002482018295
47 4258.842970621919 273.1363579499471
48 4272.631350275437 273.5602341784709
49 4275.342735496768 275.7849792674253
50 4273.281633611074 282.1104770226473
51 4266.983283045602 286.1705639645602
52 4257.55904136229 289.1459315644679
53 4247.46609768932 294.5356373199654
54 4237.956654367244 301.610282198372
55 4228.882081366946 308.517942455916
56 4220.167669529531 315.2675469868209
57 4212.15380134471 322.244975885711
58 4204.956243179004 329.1683176104555
59 4198.418877732256 335.5480801703479
60 4192.491309284038 341.3630973603194
61 4187.223773259536 346.6696169430124
62 4182.568212790362 351.4028594269196
63 4178.494940736423 355.4489202706989
64 4174.987834593494 358.8194299455758
65 4172.003968846311 361.6501644801242
66 4169.508762583076 364.0526570757488
67 4167.442895344003 366.0894096351274
68 4165.748854172004 367.8246716109445
69 4164.379609002269 369.3166576055062
70 4163.284614856339 370.6276825981788
71 4162.42931798015 371.7539668879303
72 4161.782795879703 372.6925183386845
73 4161.316687015592 373.507725336563
74 4161.010619558218 374.2595326232463
75 4160.835658038985 374.9607585041149
76 4160.76285123868 375.6042945552481
77 4160.775977031598 376.2034649794659
78 4160.856233779179 376.7434811868816
79 4160.987846889607 377.2433430378569
80 4161.162294499741 377.722038005523
81 4161.365872071918 378.1664949465012
82 4161.585409407616 378.5748885106259
83 4161.816062699168 378.9556400996905
84 4162.053612017264 379.3086239086763
85 4162.29047326824 379.6289860656943
86 4162.521278380946 379.9198546640064
87 4162.743318125896 380.1862798609966
88 4162.953450548197 380.4285165700358
89 4163.149326145698 380.645936807734
90 4163.329014850558 380.8404405048102
91 4163.491440171826 381.0138653527856
92 4163.636071876 381.1683293199899
93 4163.762648852834 381.3055785653623
94 4163.872963208907 381.4304432281265
95 4163.966774771381 381.5407535546944
96 4164.042965841676 381.6365424024432
97 4164.102851438397 381.7205481581962
98 4164.147949846213 381.792370220714
99 4164.179506024129 381.8526003415632
100 4164.199134766797 381.9036647729038
101 4164.208446521203 381.9476059501785
102 4164.2086827391 381.9849272473821
103 4164.200998318144 382.0163233311471
104 4164.186754453388 382.0427285895607
105 4164.167115166292 382.0647955171269
106 4164.142995835638 382.0829059416903
107 4164.11532774095 382.0975460707014
108 4164.085034762416 382.1092631248475
109 4164.052844437361 382.1185483642557
110 4164.019396895321 382.1257259438592
111 4163.985249054102 382.1310669625329
112 4163.950933906731 382.1349171816375
113 4163.916917425619 382.1375873084698
114 4163.883558299955 382.1392987902775
115 4163.851180120523 382.1402151338591
116 4163.820054509869 382.1405567832903
117 4163.790365595106 382.1404671702048
118 4163.762303495284 382.1400729932307
119 4163.73599914329 382.139484000978
120 4163.711533226514 382.1388002644173
121 4163.68894446497 382.1380862902465
122 4163.668256373144 382.1374063147066
123 4163.649434159625 382.1367937598829
124 4163.632444670613 382.1362608346976
